회사명,종목코드,업종,주요제품,상장일,결산월,대표자명,홈페이지,지역,2024년 매출액(원),sector_tag_en,sector_tag_ko,product_tags_en,product_tags_ko,OpenAI_Info,OpenAI_Hashtags,AI,Robotics,Defense,Environment,Bio,Longevity
액토즈소프트,52790,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,2001-08-14,12월,구오하이빈(Guo Haibin),http://www.actoz.com,서울특별시,"89,363,311,393",Information Technology,정보기술,['Computer & IT Services'],['컴퓨터·IT 서비스'],"액토즈소프트는 한국의 게임 및 IT 기업으로, 다양한 온라인 게임의 개발 및 서비스에 주력하고 있습니다. 이 회사는 특히 MMORPG와 같은 대규모 멀티플레이어 온라인 게임에서 두각을 나타내고 있으며, 글로벌 시장에서도 활동하고 있습니다.

액토즈소프트가 제공하는 제품과 서비스는 다음과 같습니다:

#게임개발 #온라인게임서비스 #MMORPG #모바일게임 #게임퍼블리싱 #게임운영 #e스포츠 #확장팩 #콘텐츠업데이트",#게임개발 #온라인게임서비스 #MMORPG #모바일게임 #게임퍼블리싱 #게임운영 #e스포츠 #확장팩 #콘텐츠업데이트,0,0,0,0,0,0
세코닉스,53450,사진장비 및 광학기기 제조업,"모바일용 카메라렌즈, 차량용 카메라 및 광학부품",2001-08-09,12월,박은경,http://www.sekonix.com,경기도,"502,361,137,353",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"세코닉스는 광학 기기 및 전자기기 관련 제품을 제조하는 회사로, 주로 고정밀 센서와 광학 장비를 개발하여 다양한 산업 분야에 공급하고 있습니다. 이 회사는 혁신적인 기술을 바탕으로 고객에게 고품질의 솔루션을 제공하고 있습니다.

#광학센서 #전자기기 #정밀측정기 #산업용장비 #솔루션제공 #혁신기술",#광학센서 #전자기기 #정밀측정기 #산업용장비 #솔루션제공 #혁신기술,0,0,0,0,0,0
바이넥스,53030,의약품 제조업,"정장제, 소화제",2001-08-07,12월,이혁종,http://www.bi-nex.co.kr,부산광역시,"154,824,775,515",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"바이넥스(Bionex)는 생명과학 및 생물의학 분야에 집중하는 회사로, 주로 의약품 및 바이오 의약품의 개발과 생산에 주력하고 있습니다. 이 회사는 혁신적인 기술을 통해 고객에게 높은 품질의 제품을 제공하며, 연구개발에도 많은 투자를 하고 있습니다.

바이넥스가 제공하는 제품과 서비스는 다음과 같습니다:

#의약품 #바이오의약품 #생명과학연구 #의약품개발 #생산서비스 #품질관리 #R&D서비스",#의약품 #바이오의약품 #생명과학연구 #의약품개발 #생산서비스 #품질관리 #R,0,0,0,0,1,0
오성첨단소재,52420,플라스틱제품 제조업,"보호, 기능성 필름",2001-08-07,12월,김유신,http://www.osungam.com,전북특별자치도,"104,942,717,935",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"오성첨단소재는 첨단 소재 분야에서 혁신적인 기술을 개발하고 다양한 산업에 맞춤형 솔루션을 제공하는 기업입니다. 이 회사는 주로 전자, 반도체, 자동차, 항공우주 등 다양한 분야에 적용 가능한 고기능성 소재를 연구 및 생산하고 있습니다.

제공하는 제품과 서비스는 다음과 같습니다:

#고기능성소재 #전자소재 #반도체소재 #자동차소재 #항공우주소재 #맞춤형솔루션 #소재개발 #기술지원",#고기능성소재 #전자소재 #반도체소재 #자동차소재 #항공우주소재 #맞춤형솔루션 #소재개발 #기술지원,0,0,0,0,0,0
코웨이,21240,그외 기타 개인 서비스업,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",2001-08-07,12월,서장원,http://company.coway.com,충청남도,"3,966,519,721,923",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"코웨이(Coway)는 대한민국의 대표적인 생활가전 기업으로, 정수기, 공기청정기, 비데 등 다양한 제품을 통해 건강하고 쾌적한 생활 환경을 제공하는 데 초점을 맞추고 있습니다. 1989년에 설립된 이래로, 지속적인 연구 개발과 혁신을 통해 국내외 시장에서 많은 사랑을 받고 있습니다.

코웨이가 제공하는 제품과 서비스는 다음과 같습니다:

#정수기 #공기청정기 #비데 #온수기 #필터서비스 #렌탈서비스 #청소기 #스마트홈솔루션",#정수기 #공기청정기 #비데 #온수기 #필터서비스 #렌탈서비스 #청소기 #스마트홈솔루션,0,0,0,1,0,0
태양,53620,기타 금속 가공제품 제조업,"휴대용 부탄가스, 에어졸캔, 외주수탁품",2001-08-07,12월,현창수,http://sungroup.kr/taeyangsun/,충청남도,"157,015,527,356",Materials,소재,['Other Products'],['기타 제품/서비스'],"'태양' 회사는 다양한 산업 분야에서 활동하는 기업으로, 주로 에너지, 건축 자재, 그리고 환경 친화적인 솔루션을 제공하는 것으로 알려져 있습니다. 이 회사는 지속 가능한 발전을 목표로 하며, 혁신적인 기술을 통해 고객에게 높은 품질의 제품과 서비스를 제공합니다.

태양 회사가 제공하는 제품과 서비스는 다음과 같습니다:

#태양광발전시스템 #에너지저장장치 #친환경건축자재 #스마트그리드솔루션 #에너지컨설팅 #물류관리시스템",#태양광발전시스템 #에너지저장장치 #친환경건축자재 #스마트그리드솔루션 #에너지컨설팅 #물류관리시스템,0,0,0,1,0,0
오션인더블유,52300,상품 종합 도매업,운송,2001-08-02,12월,"최진욱, 이응길(공동대표이사)",http://www.chorokbaemcompany.com,서울특별시,"11,863,305,356",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"오션인더블유는 해양 환경 보호와 지속 가능한 수산업을 목표로 하는 기업입니다. 이 회사는 해양 생태계 보존을 위한 다양한 기술과 솔루션을 개발하여, 수산물의 품질을 높이고 지속 가능한 어업을 지원합니다.

제공하는 제품과 서비스는 다음과 같습니다:

#친환경어업솔루션 #해양생태계모니터링 #수산물품질개선 #해양오염방지기술 #지속가능한수산업 #해양데이터분석 #어업교육프로그램",#친환경어업솔루션 #해양생태계모니터링 #수산물품질개선 #해양오염방지기술 #지속가능한수산업 #해양데이터분석 #어업교육프로그램,0,0,0,1,0,0
유아이엘,49520,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",2001-08-02,12월,김시균,http://www.e-uil.com,경기도,"332,145,486,183",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"'유아이엘'은 주로 전자기기 및 기술 관련 제품을 개발하고 제공하는 회사입니다. 이 회사는 혁신적인 솔루션을 통해 사용자 경험을 개선하고, 다양한 산업 분야에 맞춘 제품을 출시하고 있습니다.

제공하는 제품과 서비스는 다음과 같습니다:

#스마트폰 #태블릿 #IoT기기 #웨어러블디바이스 #소프트웨어솔루션 #클라우드서비스 #데이터분석 #기술지원 #고객맞춤형솔루션",#스마트폰 #태블릿 #IoT기기 #웨어러블디바이스 #소프트웨어솔루션 #클라우드서비스 #데이터분석 #기술지원 #고객맞춤형솔루션,0,0,0,0,0,0
대원미디어,48910,기타 전문 도매업,"캐릭터 사업, 만화영화 제작",2001-07-31,12월,"정욱, 정동훈",http://daewonmedia.com,서울특별시,"316,061,909,775",Other Industrials,기타산업,['Entertainment & Media'],['엔터테인먼트·미디어'],"대원미디어는 한국의 대표적인 콘텐츠 제작 및 유통 회사로, 애니메이션, 만화, 게임 등 다양한 분야에서 활동하고 있습니다. 이 회사는 국내외에서 인기 있는 애니메이션 및 게임의 라이선스를 보유하고 있으며, 다양한 미디어 콘텐츠를 제작하고 있습니다.

대원미디어가 제공하는 제품과 서비스는 다음과 같습니다:

#애니메이션 #만화 #게임 #굿즈 #콘텐츠유통 #라이선스 #미디어제작 #방송제작",#애니메이션 #만화 #게임 #굿즈 #콘텐츠유통 #라이선스 #미디어제작 #방송제작,0,0,0,0,0,0
중앙첨단소재,51980,통신 및 방송 장비 제조업,PVC샤시,2001-07-31,12월,김영신,http://joongang.co.kr,경기도,"26,295,374,091",Other Industrials,기타산업,['Entertainment & Media'],['엔터테인먼트·미디어'],"중앙첨단소재는 첨단 소재 분야에서 혁신적인 기술을 개발하고, 다양한 산업에 필요한 고성능 소재를 제공하는 회사입니다. 이 회사는 전자, 자동차, 항공우주 등 여러 산업에 적용 가능한 솔루션을 제안하며, 고객의 요구에 맞춘 맞춤형 제품을 생산합니다.

제공하는 제품과 서비스는 다음과 같습니다:

#고성능소재 #나노소재 #복합재료 #전자재료 #자동차소재 #항공소재 #소재개발 #맞춤형솔루션",#고성능소재 #나노소재 #복합재료 #전자재료 #자동차소재 #항공소재 #소재개발 #맞춤형솔루션,0,0,0,0,0,0
세아홀딩스,58650,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,2001-07-30,12월,"이태성, 김수호",http://www.seahholdings.co.kr,서울특별시,"6,419,203,603,021",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"세아홀딩스는 대한민국의 종합 지주회사로, 다양한 산업 분야에 투자하고 운영하는 회사입니다. 주로 철강, 기계, 건설 등 여러 분야에서 사업을 진행하며, 지속 가능한 성장과 혁신을 추구하고 있습니다. 

세아홀딩스가 제공하는 제품과 서비스는 다음과 같습니다:

#철강제품 #기계부품 #건설자재 #금융서비스 #투자관리 #신사업개발 #환경친화적솔루션",#철강제품 #기계부품 #건설자재 #금융서비스 #투자관리 #신사업개발 #환경친화적솔루션,0,0,0,1,0,0
CJ프레시웨이,51500,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001-07-26,12월,이건일,http://www.cjfreshway.com,경기도,"3,074,242,286,759",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"CJ프레시웨이는 CJ그룹의 자회사로, 식품 유통 및 서비스 전문 회사입니다. 주로 식자재 유통, 급식 서비스, 그리고 식품 관련 솔루션을 제공하여 다양한 산업에 걸쳐 고객에게 품질 좋은 식품을 공급하고 있습니다.

#식자재유통 #급식서비스 #식품솔루션 #냉동식품 #신선식품 #프리미엄식자재 #HMR(가정간편식) #식품안전관리",#식자재유통 #급식서비스 #식품솔루션 #냉동식품 #신선식품 #프리미엄식자재 #HMR #식품안전관리,0,0,0,0,0,0
파인디앤씨,49120,전자부품 제조업,"CHASSIS , 금형",2001-07-26,12월,"홍성천,김종찬(각자대표)",http://www.finednc.co.kr,충청남도,"43,483,821,914",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"파인디앤씨는 건축 자재 및 인테리어 제품을 전문으로 하는 회사로, 고객의 다양한 요구를 충족시키기 위해 혁신적인 솔루션을 제공합니다. 이 회사는 고품질의 제품과 서비스를 통해 고객의 만족을 추구하고 있습니다.

#건축자재 #인테리어제품 #고품질서비스 #맞춤형솔루션 #디자인컨설팅 #B2B서비스",#건축자재 #인테리어제품 #고품질서비스 #맞춤형솔루션 #디자인컨설팅 #B2B서비스,0,0,0,0,0,0
디지아이,43360,컴퓨터 및 주변장치 제조업,"잉크젯 플로터, 커팅 플로터",2001-07-20,12월,최동호,http://www.dgi-net.com,경기도,"16,680,293,089",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"디지아이(DigiEye)는 디지털 이미지 처리 및 영상 분석 기술을 전문으로 하는 기업입니다. 이 회사는 다양한 산업 분야에서 활용할 수 있는 고급 이미지 처리 솔루션을 제공하며, 특히 보안, 의료, 제조 등에서 중요한 역할을 하고 있습니다.

디지아이가 제공하는 제품과 서비스는 다음과 같습니다:

#영상처리솔루션 #이미지분석소프트웨어 #보안시스템 #의료영상처리 #자동화설비 #인공지능기술 #클라우드서비스 #데이터시각화 #산업용비전시스템",#영상처리솔루션 #이미지분석소프트웨어 #보안시스템 #의료영상처리 #자동화설비 #인공지능기술 #클라우드서비스 #데이터시각화 #산업용비전시스템,1,0,0,0,0,0
코텍,52330,영상 및 음향기기 제조업,산업용 모니터,2001-07-10,12월,김영달,http://www.kortek.co.kr,인천광역시,"327,107,490,760",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"코텍(KOTEC)은 주로 전자기기 및 소프트웨어 솔루션을 제공하는 한국의 기업입니다. 이 회사는 다양한 산업 분야에 걸쳐 혁신적인 기술과 제품을 개발하여 고객의 요구를 충족시키고 있습니다.

코텍이 제공하는 제품과 서비스는 다음과 같습니다:

#전자기기 #소프트웨어솔루션 #IT서비스 #산업자동화 #기술컨설팅 #디지털전환 #네트워크솔루션 #데이터분석 #클라우드서비스",#전자기기 #소프트웨어솔루션 #IT서비스 #산업자동화 #기술컨설팅 #디지털전환 #네트워크솔루션 #데이터분석 #클라우드서비스,1,0,0,0,0,0
한네트,52600,전기 통신업,"현금서비스, 예금인출",2001-07-10,12월,김선종,http://www.hannet.net,서울특별시,"24,893,455,015",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"한네트는 정보통신 및 IT 서비스 분야에서 활동하는 회사로, 다양한 솔루션과 서비스를 제공하여 고객의 비즈니스 성공을 지원합니다. 주로 네트워크 구축, 시스템 통합, 클라우드 서비스, 그리고 보안 솔루션을 전문으로 하고 있습니다.

제공하는 제품과 서비스는 다음과 같습니다:

#네트워크구축 #시스템통합 #클라우드서비스 #보안솔루션 #IT컨설팅 #데이터센터운영",#네트워크구축 #시스템통합 #클라우드서비스 #보안솔루션 #IT컨설팅 #데이터센터운영,0,0,0,0,0,0
에스티큐브,52020,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",2001-07-05,12월,정현진,http://www.stcube.com,서울특별시,"5,827,090,761",Other Industrials,기타산업,['Other Products'],['기타 제품/서비스'],"에스티큐브(STCube)는 생명과학 및 바이오 분야에서 혁신적인 기술과 제품을 개발하는 연구개발 중심의 회사입니다. 주로 항체 및 바이오 의약품 개발에 집중하고 있으며, 다양한 질병에 대한 치료제를 연구하고 있습니다.

에스티큐브가 제공하는 제품과 서비스는 다음과 같습니다:

#항체개발 #바이오의약품 #진단키트 #신약개발 #생명과학연구 #맞춤형치료 #생체분자 #분석서비스",#항체개발 #바이오의약품 #진단키트 #신약개발 #생명과학연구 #맞춤형치료 #생체분자 #분석서비스,1,1,0,0,1,0
